Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website ,Industries,Founded Year
Webragger,2019-03-10,10000000.0,Seed,https://ma.linkedin.com/company/webragger,www.webragger.com,"Advertising, Artificial Intelligence (AI), SaaS, Software",
IDOS - DIGITAL CFO,2020-11-01,15000.0,Grant,https://www.linkedin.com/company/idos-digital-cfo/,www.myidos.com/,"Accounting, Analytics, Compliance, Enterprise Resource Planning (ERP)",
Infoloop Technologies,2024-05-10,100000.0,Angel,https://www.linkedin.com/company/infoloop-technologies/,www.infoloop.co,"Android, Artificial Intelligence (AI), Augmented Reality, Information Technology",
HealthSignz,2019-03-30,5000000.0,Series A,https://www.linkedin.com/company/healthsignz-technologies-pvt-ltd/,www.healthsignz.com/,"Beauty, Health Care, Health Insurance, Information Services",
EveoAI,,5000000.0,—,https://www.linkedin.com/company/eveoai/,eveo.in,"Artificial Intelligence (AI), Machine Learning, SaaS, Software",
CogniSaaS,2022-03-25,5000000.0,Seed,https://www.linkedin.com/company/cognisaas/,cognisaas.com/,"Internet, SaaS, ,",
PivotConsult (Formerly DeepFlux),2022-03-20,300000.0,Seed,https://www.linkedin.com/company/deepflux/,www.deepflux.ai/,"Analytics, Information Technology, SaaS, Software",
Perpule,2020-01-07,1013740.0,Series A,https://www.linkedin.com/company/perpule,www.perpule.com,"Apps, Billing, Enterprise Software, Mobile Payments",
ENGGOnline,2022-03-01,3500000.0,Seed,https://www.linkedin.com/company/enggonline,www.enggonline.com/,"E-Learning, SaaS, Software,",
Petonic Infotech,2023-03-01,200000.0,Pre-Seed,https://www.linkedin.com/company/petonic-infotech/mycompany/?viewAsMember=true,www.petonic.in,"Analytics, Artificial Intelligence (AI), Asset Management, Consulting",
Tratoli,2022-12-31,550000.0,Seed,https://www.linkedin.com/company/tratoli/,tratoli.co,"Artificial Intelligence (AI), SaaS, Software, Travel",
Namaste Business,,5000000.0,—,,namaste.business,"E-Commerce, Retail, SaaS,",
AIIoTechnology,2024-07-15,150000.0,Series A,https://www.linkedin.com/in/aakash-shivan-22b3b9337/,aiiotechnology.com,"Artificial Intelligence (AI), Business Development, Business Intelligence, Internet of Things",
Backspace Tech,2022-07-20,450000.0,Pre-Seed,https://www.linkedin.com/company/backspace-tech-india,www.backspace.tech/,"FinTech, Fraud Detection, Payments, SaaS",
Flyy,2022-03-15,420000.0,Seed,https://www.linkedin.com/company/theflyy,www.theflyy.com/,"Gamification, Marketing, SaaS,",
MirrAR,2021-02-06,45000.0,Seed,https://in.linkedin.com/company/mirrar-innovation,mirrar.in,"Augmented Reality, E-Commerce, Fashion, Jewelry",
Liaplus AI,2024-09-05,20000000.0,Seed,,www.liaplus.co,"Artificial Intelligence (AI), Chatbot, SaaS,",
moneytor,,5000000.0,—,https://www.linkedin.com/company/moneytornpa,moneytor.in/,"Compliance, Debt Collections, Financial Services, FinTech",
Sparrosense,,5000000.0,—,https://www.linkedin.com/company/13252544/,www.sparrosense.com,"Artificial Intelligence (AI), Computer Vision, Enterprise Software, Machine Learning",
Keito,2023-01-01,5000000.0,Seed,https://www.linkedin.com/company/keito,www.keito.works/,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Internet",
Enveu,2017-10-16,70000.0,Pre-Seed,https://www.linkedin.com/company/enveu/,enveu.com/,"Content Delivery Network, DevOps, Information Technology, SaaS",
Karnival,2021-04-06,250000.0,Seed,https://www.linkedin.com/company/karnivalapp/,www.karnival.com,"Retail Technology, SaaS, Software,",
PiMonk,2023-02-05,1900000.0,Seed,,pimonk.co,"Artificial Intelligence (AI), Cloud Computing, Machine Learning, SaaS",
Paralaxiom Technologies,2021-07-01,320000.0,Pre-Seed,https://www.linkedin.com/company/paralaxiom/,www.paralaxiom.com,"Analytics, Artificial Intelligence (AI), Computer Vision, Machine Learning",
Secondwind,2021-02-04,2200000.0,Seed,,secondwind.marketing,"Artificial Intelligence (AI), Content Creators, Machine Learning, SaaS",
InterviewBuddy,2017-03-17,100000.0,Pre-Seed,https://www.linkedin.com/company/interviewbuddy,www.interviewbuddy.net,"EdTech, Education, Human Resources, Personal Development",
CSCC Labs Pvt Ltd,2021-06-30,950000.0,Pre-Seed,https://www.linkedin.com/company/cscclabs,www.cscclabs.com,"Consulting, Cyber Security, SaaS,",
eCampus,2021-10-01,250000.0,Seed,https://www.linkedin.com/company/ecampus,ecampuslms.com,"Education, SaaS, Software,",
nTalents.ai,2020-03-29,1000000.0,Grant,https://www.linkedin.com/company/ntalents/,ntalents.ai/,"Artificial Intelligence (AI), College Recruiting, Corporate Training, Human Resources",
Quoality,2023-01-01,5000000.0,Seed,https://www.linkedin.com/company/quoality,www.quoality.com/,"Hospitality, SaaS, Software, Travel",
Hashtag Loyalty,2023-04-17,5000000.0,Corporate Round,https://www.linkedin.com/company/hashtag-loyalty/,hashtagloyalty.com/,"Analytics, CRM, E-Commerce, Loyalty Programs",
Dwizzy,2019-03-01,21699030.0,Angel,https://www.linkedin.com/company/dwizzy-infotech-private-limited/,dwizzy.in,"CRM, Information Technology, SaaS, Social CRM",
Buhl Data Service,2021-04-01,600000.0,Seed,https://www.linkedin.com/company/buhl-data-service-gmbh,imprezz.in,"SaaS, Software, ,",
Owlgaze,2021-03-01,4000000.0,Series A,,www.owlgaze.com/,"Artificial Intelligence (AI), Blockchain, Cyber Security, Machine Learning",
Pokeify,2021-05-01,1000000.0,Seed,https://www.linkedin.com/company/lets-pokeify,pokeify.com,"Analytics, Artificial Intelligence (AI), Content Creators, Digital Marketing",
Locale.ai,2021-08-12,1300000.0,Seed,https://www.linkedin.com/company/localeai/about/,locale.ai/,"Information Technology, Internet, SaaS, Software",
EmpMonitor,,5000000.0,—,https://www.linkedin.com/company/empmonitor,www.empmonitor.com/,"Information Technology, SaaS, Software,",
Thirdeye AI,2024-02-01,1900000.0,Seed,,thirdeyeai.co,"Artificial Intelligence (AI), Cloud Computing, Cloud Security, Cyber Security",
Intervue,2021-06-29,5000000.0,Seed,https://www.linkedin.com/company/intervue-io/,www.intervue.io,"Internet, Recruiting, SaaS, Software",
Authlink,2020-05-20,300000.0,Seed,https://www.linkedin.com/company/authlinkco,authlink.com/,"Blockchain, SaaS, Software,",
DealDox CPQ,2024-09-11,43000.0,Seed,https://www.linkedin.com/company/dealdox,www.dealdox.io/,"Enterprise Applications, Enterprise Software, SaaS,",
E Student,2024-07-14,145000.0,Pre-Seed,https://www.linkedin.com/company/e-studentservices/?viewAsMember=true,estudent.tech/,"EdTech, Information Technology, SaaS,",
Ohoshop mCommerce,2017-03-02,1000000.0,Seed,https://www.linkedin.com/company/ohoshop,www.ohoshop.in/,"E-Commerce, Mobile Apps, SaaS, Software",
illumnus,2020-05-20,100000.0,Seed,https://www.linkedin.com/company/illumnus/,illumnus.com,"B2B, E-Learning, Education, SaaS",
MedTrail,,5000000.0,—,https://www.linkedin.com/company/medtrail-tech/,www.medtrail.in,"Health Care, SaaS, ,",
iFlare,2021-02-04,3500000.0,Series A,,iflare.co,"Financial Services, FinTech, Robotics, SaaS",
Saravanan Group Of Companies,2016-04-04,368489.0,Seed,http://linkedin.com/in/saravanan-shanmugam-8b23bb99,saravanan199622.wixsite.com/saravanangroup,"Outsourcing, SaaS, Social Network, Software",
Toolyt,2020-10-01,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/13187283,www.toolyt.com,"Enterprise Software, Information Technology, Productivity Tools, SaaS",
dox2U,2022-10-01,250000.0,Seed,https://in.linkedin.com/company/dox-2u,dox2u.com/,"Document Management, Enterprise Applications, Enterprise Software, File Sharing",
VisualEz,2021-12-01,134000.0,Seed,https://www.linkedin.com/company/visualez,visualez.com,"3D Technology, Construction, Home Renovation, Metaverse",
Gather,2023-10-01,650000.0,Seed,,gatherhq.cloud,"Mobile Payments, SaaS, ,",
Kinectify,2023-08-13,660000.0,Seed,https://www.linkedin.com/company/kinectify/,kinectlfy.com,"Financial Services, SaaS, ,",
Suport Ai,,5000000.0,—,,suportal.cloud/,"Customer Service, SaaS, ,",
